2023-07-03 14:07:441 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 14:07:664 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 14:07:853 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> css selector: #current-question>button]
2023-07-03 14:07:142 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> css selector: input#response-1]
2023-07-03 14:07:176 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> css selector: #current-question>button]
2023-07-03 14:07:451 INFO  DurationOfStayPage :42 - Click on contiune button[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> css selector: button.gem-c-button.govuk-button.gem-c-button--bottom-margin]
2023-07-03 14:07:663 INFO  WorkType :27 - Select Jobtype option[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> css selector: input#response-0]
2023-07-03 14:07:973 INFO  ResultPage :33 - Actual Result Message[[ChromeDriver: chrome on WINDOWS (abe866af68d8b7982d4547a90f43e593)] -> xpath: //h2[@class='gem-c-heading gem-c-heading--font-size-27 govuk-!-margin-bottom-6']]
2023-07-03 14:07:80 INFO  ManageBrowser :32 - launching chrome browser
2023-07-03 14:07:455 INFO  StartPage :29 - click on cookies[[ChromeDriver: chrome on WINDOWS (972ab7b305755c90e5f4423546e8eabf)] -> xpath: //div[@class='js-confirmation-buttons govuk-button-group']/button[1]]
2023-07-03 14:07:537 INFO  StartPage :34 - Click on Start Button[[ChromeDriver: chrome on WINDOWS (972ab7b305755c90e5f4423546e8eabf)] -> css selector: .gem-c-button.govuk-button.govuk-button--start]
2023-07-03 14:07:741 INFO  SelectNationalityPage :31 - nationality Chile
2023-07-03 14:07:892 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (972ab7b305755c90e5f4423546e8eabf)] -> css selector: #current-question>button]
2023-07-03 14:07:198 INFO  ReasonForTravelPage :58 - Click on reason for visit1[[ChromeDriver: chrome on WINDOWS (972ab7b305755c90e5f4423546e8eabf)] -> css selector: input#response-1]
2023-07-03 14:07:238 INFO  SelectNationalityPage :36 - click on continue button[[ChromeDriver: chrome on WINDOWS (972ab7b305755c90e5f4423546e8eabf)] -> css selector: #current-question>button]
